domain	utterance	intents
music	Play 1980s top hits	[IN:PLAY_MUSIC]
music	Play the top song on Billboard's Top 40.	[IN:PLAY_MUSIC]
music	Rap music please	[IN:PLAY_MUSIC]
music	Please skip to the next track.	[IN:SKIP_TRACK_MUSIC]
music	I want to listen to country.	[IN:PLAY_MUSIC]
music	Skip this song	[IN:SKIP_TRACK_MUSIC]
music	repeat the track	[IN:REPLAY_MUSIC]
music	Don't play songs like this again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	I want to hear only disco	[IN:PLAY_MUSIC]
music	Delete those songs.	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	skip this song always	[IN:SKIP_TRACK_MUSIC]
music	Play the new Charlie XCX EP on Spotify please	[IN:PLAY_MUSIC]
music	listen to the cult	[IN:PLAY_MUSIC]
music	Play previous track	[IN:PREVIOUS_TRACK_MUSIC]
music	add the song to my playlist	[IN:ADD_TO_PLAYLIST_MUSIC]
music	pause this song	[IN:PAUSE_MUSIC]
music	Please play that new Ed Sheeran Song.	[IN:PLAY_MUSIC]
music	browse stations	[IN:PLAY_MUSIC]
music	I don't like this song	[IN:DISLIKE_MUSIC]
music	Play Beyonce's lastest album	[IN:PLAY_MUSIC]
music	Move to next song	[IN:SKIP_TRACK_MUSIC]
music	I want to listen to some rock music.	[IN:PLAY_MUSIC]
music	Play Top Hits	[IN:PLAY_MUSIC]
music	play some classical music	[IN:PLAY_MUSIC]
music	this track one more time	[IN:REPLAY_MUSIC]
music	Stop the track	[IN:STOP_MUSIC]
music	Play me some psychedelic music.	[IN:PLAY_MUSIC]
music	Find me the song that goes, "never make a pretty woman your wife"	[IN:PLAY_MUSIC]
music	play top 10 Elvis songs	[IN:PLAY_MUSIC]
music	Repeat this song, please	[IN:REPLAY_MUSIC]
music	play the last song again	[IN:PREVIOUS_TRACK_MUSIC]
music	find a rap station	[IN:PLAY_MUSIC]
music	Can you play some pop from the 2000's?	[IN:PLAY_MUSIC]
music	Start Kelly Clarkson's Christmas album on Spotify now	[IN:PLAY_MUSIC]
music	Cancel my request on Pandora.	[IN:UNSUPPORTED_MUSIC]
music	Play the playlist Candy Jams on Spotify.	[IN:PLAY_MUSIC]
music	Play Malibu by Miley Cyrus	[IN:PLAY_MUSIC]
music	shuffle all my music	[IN:START_SHUFFLE_MUSIC]
music	Play the number one country song.	[IN:PLAY_MUSIC]
music	show playlist ZEDD	[IN:PLAY_MUSIC]
music	Do not play this song	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Play the last song again	[IN:PREVIOUS_TRACK_MUSIC]
music	Next song	[IN:SKIP_TRACK_MUSIC]
music	Play this entire album.	[IN:PLAY_MUSIC]
music	repeat this song	[IN:REPLAY_MUSIC]
music	play some DJ tracks	[IN:PLAY_MUSIC]
music	next track please	[IN:SKIP_TRACK_MUSIC]
music	Play bird man on Spotify	[IN:PLAY_MUSIC]
music	Play 'love' playlist on spotify	[IN:PLAY_MUSIC]
music	Play some mood music.	[IN:PLAY_MUSIC]
music	Please play TI's Motivation.	[IN:PLAY_MUSIC]
music	play hey jude by the beatles	[IN:PLAY_MUSIC]
music	shuffle my jazz list	[IN:START_SHUFFLE_MUSIC]
music	Shuffle this playlist.	[IN:START_SHUFFLE_MUSIC]
music	Skip this song.	[IN:SKIP_TRACK_MUSIC]
music	play that song again	[IN:REPLAY_MUSIC]
music	Loop this playlist	[IN:LOOP_MUSIC]
music	Play me George Ezra's latest album on shuffle	[IN:START_SHUFFLE_MUSIC]
music	play some 90s music	[IN:PLAY_MUSIC]
music	Play Moana songs	[IN:PLAY_MUSIC]
music	I would like to hear top 20 songs	[IN:PLAY_MUSIC]
music	I want to hear Duran Duran	[IN:PLAY_MUSIC]
music	skip to the next song	[IN:SKIP_TRACK_MUSIC]
music	I want to hear romantic music now	[IN:PLAY_MUSIC]
music	Play new music on Pandora.	[IN:PLAY_MUSIC]
music	skip this song	[IN:SKIP_TRACK_MUSIC]
music	Play Top 50 Chart in US	[IN:PLAY_MUSIC]
music	Play the soundtrack from the Notebook	[IN:PLAY_MUSIC]
music	Play me some banjo music.	[IN:PLAY_MUSIC]
music	can you add John Mellencamp to the playlist more often	[IN:ADD_TO_PLAYLIST_MUSIC]
music	replay that song	[IN:REPLAY_MUSIC]
music	go to playlist for this artist	[IN:PLAY_MUSIC]
music	pause this song	[IN:PAUSE_MUSIC]
music	let me take in some reggae	[IN:PLAY_MUSIC]
music	I don't like this song	[IN:DISLIKE_MUSIC]
music	play track number 4	[IN:PLAY_MUSIC]
music	Replay the last song.	[IN:PREVIOUS_TRACK_MUSIC]
music	go to my other playlist	[IN:PLAY_MUSIC]
music	Can you play my most listened to song?	[IN:PLAY_MUSIC]
music	Can you skip the next three tracks?	[IN:SKIP_TRACK_MUSIC]
music	Play some of the Sons of Anarchy soundtrack	[IN:PLAY_MUSIC]
music	skip this track	[IN:SKIP_TRACK_MUSIC]
music	play some mellow music	[IN:PLAY_MUSIC]
music	pause the song	[IN:PAUSE_MUSIC]
music	I want to hear Johnny Cash prison songs	[IN:PLAY_MUSIC]
music	play rock music	[IN:PLAY_MUSIC]
music	Skip this track.	[IN:SKIP_TRACK_MUSIC]
music	go to the next song	[IN:SKIP_TRACK_MUSIC]
music	start playing my misfits pandora station	[IN:PLAY_MUSIC]
music	I want to hear songs from Queen	[IN:PLAY_MUSIC]
music	skip this song	[IN:SKIP_TRACK_MUSIC]
music	I feel like listening to Rock music.	[IN:PLAY_MUSIC]
music	skip all kanye songs	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	repeat current song	[IN:REPLAY_MUSIC]
music	Change the song. Play Blem by Drake	[IN:PLAY_MUSIC]
music	please play the 90s	[IN:PLAY_MUSIC]
music	Play me today's hits	[IN:PLAY_MUSIC]
music	Please play Maroon 5.	[IN:PLAY_MUSIC]
music	pause track	[IN:PAUSE_MUSIC]
music	Play Garth Brooks, "Ask Me How I Know."	[IN:PLAY_MUSIC]
music	Play summer hits.	[IN:PLAY_MUSIC]
music	Replay Driver 8	[IN:REPLAY_MUSIC]
music	Can you switch to jazz radio?	[IN:SKIP_TRACK_MUSIC]
music	Play me some country music	[IN:PLAY_MUSIC]
music	skip this song	[IN:SKIP_TRACK_MUSIC]
music	Play me some pop music	[IN:PLAY_MUSIC]
music	Play some country music	[IN:PLAY_MUSIC]
music	Go back to the last track.	[IN:PREVIOUS_TRACK_MUSIC]
music	Start over current song	[IN:REPLAY_MUSIC]
music	Play Justin Timberlake's newest single.	[IN:PLAY_MUSIC]
music	I want to listen to Spice Girls.	[IN:PLAY_MUSIC]
music	Find classical music	[IN:PLAY_MUSIC]
music	PLAY MOFRO AND SKIP TO TRACK 3	[IN:PLAY_MUSIC]
music	play the newest song by Drake	[IN:PLAY_MUSIC]
music	Play a different version of this song	[IN:PLAY_MUSIC]
music	shuffle this playlist	[IN:START_SHUFFLE_MUSIC]
music	Play Katy Perry Music please	[IN:PLAY_MUSIC]
music	Play my Sleep Sounds playlist.	[IN:PLAY_MUSIC]
music	Play me some rap music from Spotify	[IN:PLAY_MUSIC]
music	repeat this song	[IN:REPLAY_MUSIC]
music	play jazz music	[IN:PLAY_MUSIC]
music	pause this track	[IN:PAUSE_MUSIC]
music	play the new album of kevin gates	[IN:PLAY_MUSIC]
music	I want to hear Beyonce on Spotify	[IN:PLAY_MUSIC]
music	play top songs	[IN:PLAY_MUSIC]
music	thumbs down this song	[IN:DISLIKE_MUSIC]
music	I want to listen some jazz music	[IN:PLAY_MUSIC]
music	go to my vanilla ice channel	[IN:PLAY_MUSIC]
music	switch to classic rock	[IN:PLAY_MUSIC]
music	Play more songs like this	[IN:PLAY_MUSIC]
music	I want to hear some dance music	[IN:PLAY_MUSIC]
music	play Madonna's greatest hits album	[IN:PLAY_MUSIC]
music	Play the title song from "X" movie	[IN:PLAY_MUSIC]
music	skip this song	[IN:SKIP_TRACK_MUSIC]
music	don't play this song again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Skip to the next song	[IN:SKIP_TRACK_MUSIC]
music	Stop this song and play the next	[IN:SKIP_TRACK_MUSIC]
music	play salsa	[IN:PLAY_MUSIC]
music	I want to listen to Justin Bieber's latest album	[IN:PLAY_MUSIC]
music	Play rap music	[IN:PLAY_MUSIC]
music	Please play me some Billy Joel songs.	[IN:PLAY_MUSIC]
music	play this song again	[IN:REPLAY_MUSIC]
music	Start a new playlist of dubstep songs	[IN:CREATE_PLAYLIST_MUSIC]
music	add song to my library	[IN:LIKE_MUSIC]
music	repeat this song	[IN:REPLAY_MUSIC]
music	Loop the last three songs	[IN:LOOP_MUSIC]
music	play justin Timberlake's latest track	[IN:PLAY_MUSIC]
music	Please turn on Mandy Moore	[IN:PLAY_MUSIC]
music	Play the 90's hits playlist	[IN:PLAY_MUSIC]
music	I want to hear some Rock and Roll on Spotify	[IN:PLAY_MUSIC]
music	next song	[IN:SKIP_TRACK_MUSIC]
music	I'm done listening to music.	[IN:STOP_MUSIC]
music	Repeat this song	[IN:REPLAY_MUSIC]
music	I would like to listen to Demi Lovato's latest album	[IN:PLAY_MUSIC]
music	never play this song again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	play some hip hop music	[IN:PLAY_MUSIC]
music	Replay last song	[IN:PREVIOUS_TRACK_MUSIC]
music	Play the Rolling Stones on shuffle?	[IN:START_SHUFFLE_MUSIC]
music	Rate this song with a "thumbs down".	[IN:DISLIKE_MUSIC]
music	Replay this song.	[IN:REPLAY_MUSIC]
music	Put that song on repeat.	[IN:REPLAY_MUSIC]
music	skip the current track	[IN:SKIP_TRACK_MUSIC]
music	skip song	[IN:SKIP_TRACK_MUSIC]
music	Replay this track	[IN:REPLAY_MUSIC]
music	Replay the previous song.	[IN:PREVIOUS_TRACK_MUSIC]
music	Play songs from the 60s, 70s and 80s	[IN:PLAY_MUSIC]
music	Can I hear Taylor Swift on Spotify please?	[IN:PLAY_MUSIC]
music	I would like to listen to elvis songs	[IN:PLAY_MUSIC]
music	I want to listen to classical music	[IN:PLAY_MUSIC]
music	repeat More than a Feeling	[IN:REPLAY_MUSIC]
music	Play my workout playlist	[IN:PLAY_MUSIC]
music	Can you play Taylor Swift?	[IN:PLAY_MUSIC]
music	Change this song	[IN:SKIP_TRACK_MUSIC]
music	Play some tunes	[IN:PLAY_MUSIC]
music	Start playing music from pandora	[IN:PLAY_MUSIC]
music	I want to listen to Adele's last album	[IN:PLAY_MUSIC]
music	Please play the song again	[IN:REPLAY_MUSIC]
music	I want to hear soul music	[IN:PLAY_MUSIC]
music	Find me music by Eminem.	[IN:PLAY_MUSIC]
music	play Michael Jackson songs	[IN:PLAY_MUSIC]
music	CAN YOU PLEASE PLAY NINE INCH NAILS ON SPOTIFY?	[IN:PLAY_MUSIC]
music	Repeat this song.	[IN:REPLAY_MUSIC]
music	Find a station with today's hits	[IN:PLAY_MUSIC]
music	repeat album	[IN:REPLAY_MUSIC]
music	Play me some 80's music.	[IN:PLAY_MUSIC]
music	Play "Snow Frog vs. Motor Cobra" by Morning Teleportation	[IN:PLAY_MUSIC]
music	Play a song by Elton John	[IN:PLAY_MUSIC]
music	best country music	[IN:PLAY_MUSIC]
music	mark this track as i don't like it	[IN:DISLIKE_MUSIC]
music	play next	[IN:SKIP_TRACK_MUSIC]
music	please play me some Drake music	[IN:PLAY_MUSIC]
music	Can i listen to Shinedown?	[IN:PLAY_MUSIC]
music	can we pause the track after this song	[IN:PAUSE_MUSIC]
music	Skip to the next song.	[IN:SKIP_TRACK_MUSIC]
music	Please play some jazz music.	[IN:PLAY_MUSIC]
music	skip this one	[IN:SKIP_TRACK_MUSIC]
music	I want to listen to Despacito on Spotify	[IN:PLAY_MUSIC]
music	Skip current track.	[IN:SKIP_TRACK_MUSIC]
music	Play the last PVRIS album	[IN:PLAY_MUSIC]
music	play r and b music	[IN:PLAY_MUSIC]
music	Please play a grunge playlist.	[IN:PLAY_MUSIC]
music	pause the playlist	[IN:PAUSE_MUSIC]
music	Play my daily mix.	[IN:PLAY_MUSIC]
music	shuffle between all stations please	[IN:START_SHUFFLE_MUSIC]
music	repeat that last track	[IN:PREVIOUS_TRACK_MUSIC]
music	Please play Country music.	[IN:PLAY_MUSIC]
music	I want to hear Kid Cudi please	[IN:PLAY_MUSIC]
music	Skip track	[IN:SKIP_TRACK_MUSIC]
music	How much more time until the song ends?	[IN:UNSUPPORTED_MUSIC]
music	Play Breaking Benjamin radio on Google Play	[IN:PLAY_MUSIC]
music	Play Michael Jackson's first album	[IN:PLAY_MUSIC]
music	Please play thunderstorms with music to relax me.	[IN:PLAY_MUSIC]
music	slow down this song	[IN:UNSUPPORTED_MUSIC]
music	pause this song	[IN:PAUSE_MUSIC]
music	start song	[IN:PLAY_MUSIC]
music	Put on some hip hop music	[IN:PLAY_MUSIC]
music	restart this album	[IN:REPLAY_MUSIC]
music	Skip this song	[IN:SKIP_TRACK_MUSIC]
music	Play a Bruno Mars song	[IN:PLAY_MUSIC]
music	Can I listen to Kesha's Rainbow album?	[IN:PLAY_MUSIC]
music	Skip the next 2 songs	[IN:SKIP_TRACK_MUSIC]
music	give this song a thumbs up	[IN:LIKE_MUSIC]
music	replay entire album	[IN:REPLAY_MUSIC]
music	Can I hear songs that are popular right now?	[IN:PLAY_MUSIC]
music	play the third song on the album	[IN:PLAY_MUSIC]
music	pause the music	[IN:PAUSE_MUSIC]
music	spotify  pause this song	[IN:PAUSE_MUSIC]
music	play me some blues music	[IN:PLAY_MUSIC]
music	replay this song	[IN:REPLAY_MUSIC]
music	Play "Closer" by Neo on Spotify.	[IN:PLAY_MUSIC]
music	Put this song on repeat	[IN:LOOP_MUSIC]
music	restart this song	[IN:REPLAY_MUSIC]
music	Don't play this song	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Play some song by the Eagles	[IN:PLAY_MUSIC]
music	Play country songs	[IN:PLAY_MUSIC]
music	Play something from the 80's channel on Spotify.	[IN:PLAY_MUSIC]
music	Play recent hits	[IN:PLAY_MUSIC]
music	Play the next track please	[IN:SKIP_TRACK_MUSIC]
music	play song country music	[IN:PLAY_MUSIC]
music	Please play country music.	[IN:PLAY_MUSIC]
music	skip current track	[IN:SKIP_TRACK_MUSIC]
music	Stop playing music please.	[IN:STOP_MUSIC]
music	Put on the 80s channel	[IN:PLAY_MUSIC]
music	Please play Usher Climax	[IN:PLAY_MUSIC]
music	play bruno mars radio	[IN:PLAY_MUSIC]
music	Can you repeat the last song?	[IN:PREVIOUS_TRACK_MUSIC]
music	Next song	[IN:SKIP_TRACK_MUSIC]
music	Never play that song again.	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	repeat song	[IN:REPLAY_MUSIC]
music	i want to listen to Justin Bieber	[IN:PLAY_MUSIC]
music	Play some jazz.	[IN:PLAY_MUSIC]
music	Play this song again	[IN:REPLAY_MUSIC]
music	Repeat this song	[IN:REPLAY_MUSIC]
music	play blues	[IN:PLAY_MUSIC]
music	Can you play hunter hayes?	[IN:PLAY_MUSIC]
music	Repeat this song	[IN:REPLAY_MUSIC]
music	Skip this song	[IN:SKIP_TRACK_MUSIC]
music	Skip this song	[IN:SKIP_TRACK_MUSIC]
music	turn off music	[IN:STOP_MUSIC]
music	go to pandora and listen to metallica	[IN:PLAY_MUSIC]
music	Skip to next song	[IN:SKIP_TRACK_MUSIC]
music	I want to listen to The Beatles	[IN:PLAY_MUSIC]
music	skip track 9	[IN:SKIP_TRACK_MUSIC]
music	play dua lipa's new single	[IN:PLAY_MUSIC]
music	Thumb up this track.	[IN:LIKE_MUSIC]
music	play country music	[IN:PLAY_MUSIC]
music	play something upbeat	[IN:PLAY_MUSIC]
music	a playlist for popular Madonna songs	[IN:PLAY_MUSIC]
music	i want to listen to katy perry	[IN:PLAY_MUSIC]
music	Don't ever play this song again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Please play some country music.	[IN:PLAY_MUSIC]
music	Repeat the last song.	[IN:PREVIOUS_TRACK_MUSIC]
music	play childrens songs	[IN:PLAY_MUSIC]
music	play luke bryan music	[IN:PLAY_MUSIC]
music	Skip to the last track	[IN:SKIP_TRACK_MUSIC]
music	Play the first song again.	[IN:REPLAY_MUSIC]
music	Repeat this album please.	[IN:REPLAY_MUSIC]
music	please play some country music	[IN:PLAY_MUSIC]
music	Skip this song please	[IN:SKIP_TRACK_MUSIC]
music	jazz music please	[IN:PLAY_MUSIC]
music	Repeat the last song.	[IN:PREVIOUS_TRACK_MUSIC]
music	Repeat track	[IN:REPLAY_MUSIC]
music	Play the playlist School music in spotify	[IN:PLAY_MUSIC]
music	Can I listen to Someone like you by Adele again?	[IN:PLAY_MUSIC]
music	Find the latest Bright Eyes album.	[IN:PLAY_MUSIC]
music	i want to hear some classical music	[IN:PLAY_MUSIC]
music	can you play the last song please	[IN:PREVIOUS_TRACK_MUSIC]
music	play Morrissey on Pandora	[IN:PLAY_MUSIC]
music	I want to listen to Adele	[IN:PLAY_MUSIC]
music	start the song over	[IN:REPLAY_MUSIC]
music	Skip this current song playing	[IN:SKIP_TRACK_MUSIC]
music	Play some pop music.	[IN:PLAY_MUSIC]
music	I want to listen to BIg Sean	[IN:PLAY_MUSIC]
music	Skip this track.	[IN:SKIP_TRACK_MUSIC]
music	Please play Garth Brooks Hard Luck Woman	[IN:PLAY_MUSIC]
music	Play top country songs of all time.	[IN:PLAY_MUSIC]
music	Play Beyonce's latest album	[IN:PLAY_MUSIC]
music	Play music	[IN:PLAY_MUSIC]
music	I want to hear this song again.	[IN:REPLAY_MUSIC]
music	Do not resume the current song for 10 minutes	[IN:STOP_MUSIC]
music	play random garth brooks songs	[IN:PLAY_MUSIC]
music	i need a new good song	[IN:PLAY_MUSIC]
music	Play the last album by the Beatles	[IN:PLAY_MUSIC]
music	I want to listen to One Republic's latest album	[IN:PLAY_MUSIC]
music	Ignore this track--I don't want to hear it again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	rock playlist	[IN:PLAY_MUSIC]
music	Play the top songs from 2002.	[IN:PLAY_MUSIC]
music	play metallica's new album	[IN:PLAY_MUSIC]
music	play the last song again now	[IN:PREVIOUS_TRACK_MUSIC]
music	play Blueberry Hill on Spotify	[IN:PLAY_MUSIC]
music	Can you repeat that song?	[IN:REPLAY_MUSIC]
music	Skip to the next song	[IN:SKIP_TRACK_MUSIC]
music	repeat this song	[IN:REPLAY_MUSIC]
music	play some rock and roll	[IN:PLAY_MUSIC]
music	Play acoustic	[IN:PLAY_MUSIC]
music	i need to skip this song	[IN:SKIP_TRACK_MUSIC]
music	play bad liar by selena gomez	[IN:PLAY_MUSIC]
music	pause track	[IN:PAUSE_MUSIC]
music	play sam hunt music	[IN:PLAY_MUSIC]
music	Play music from Beyonce's first album	[IN:PLAY_MUSIC]
music	Skip the next track	[IN:SKIP_TRACK_MUSIC]
music	Please play me some country music	[IN:PLAY_MUSIC]
music	Play Adele's last album.	[IN:PLAY_MUSIC]
music	Please find some led zeppelin music for me	[IN:PLAY_MUSIC]
music	Play some rock and roll	[IN:PLAY_MUSIC]
music	please play Hilary Duff old music	[IN:PLAY_MUSIC]
music	Can you find 311's new album on Spotify.	[IN:PLAY_MUSIC]
music	Put this some on repeat	[IN:LOOP_MUSIC]
music	Play the Smyle album by Kyle	[IN:PLAY_MUSIC]
music	please play lana del ray	[IN:PLAY_MUSIC]
music	Repeat all tracks.	[IN:REPLAY_MUSIC]
music	Please some alternative R&B music	[IN:PLAY_MUSIC]
music	Replay the previous song.	[IN:PREVIOUS_TRACK_MUSIC]
music	Can you repeat the last song?	[IN:PREVIOUS_TRACK_MUSIC]
music	PLAY ME SOME SLOW MUSIC	[IN:PLAY_MUSIC]
music	Please play jazz songs on Spotify	[IN:PLAY_MUSIC]
music	Play the song that was just on	[IN:PLAY_MUSIC]
music	Repeat song	[IN:REPLAY_MUSIC]
music	Can we play a song by Elton John?	[IN:PLAY_MUSIC]
music	Repeat that song.	[IN:REPLAY_MUSIC]
music	Play my "Glass Animals" Pandora station.	[IN:PLAY_MUSIC]
music	Play the album 25 by George Michael on repeat	[IN:LOOP_MUSIC]
music	Play the recently added playlist.	[IN:PLAY_MUSIC]
music	Can you play Hypnotize by Notorious BIG?	[IN:PLAY_MUSIC]
music	play destiny's child top 10 songs	[IN:PLAY_MUSIC]
music	please help me play some music that is soothing and calm	[IN:PLAY_MUSIC]
music	I need some upbeat music right now.	[IN:PLAY_MUSIC]
music	play song	[IN:PLAY_MUSIC]
music	Play song again	[IN:REPLAY_MUSIC]
music	Please play me some Spanish music	[IN:PLAY_MUSIC]
music	I would like to hear country music	[IN:PLAY_MUSIC]
music	play that last Glen Campbell song again	[IN:PLAY_MUSIC]
music	Repeat that song.	[IN:REPLAY_MUSIC]
music	I want to hear some Christmas music.	[IN:PLAY_MUSIC]
music	rock music please	[IN:PLAY_MUSIC]
music	play some blues	[IN:PLAY_MUSIC]
music	play most popular song out right now	[IN:PLAY_MUSIC]
music	no hip hop music please	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Skip the next track	[IN:SKIP_TRACK_MUSIC]
music	I want to listen to Taylor Swift's new album.	[IN:PLAY_MUSIC]
music	PLAY ME SOME R&B MUSIC	[IN:PLAY_MUSIC]
music	Can I hear some James Brown	[IN:PLAY_MUSIC]
music	Find all songs by Ginuwine	[IN:PLAY_MUSIC]
music	Replay the last Black Keys Song.	[IN:PREVIOUS_TRACK_MUSIC]
music	Don't play this song again	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	Replay this song	[IN:REPLAY_MUSIC]
music	play bluegrass	[IN:PLAY_MUSIC]
music	Open Spotify workout playlist	[IN:PLAY_MUSIC]
music	Pause this music	[IN:PAUSE_MUSIC]
music	Skip to the last song.	[IN:SKIP_TRACK_MUSIC]
music	play country songs	[IN:PLAY_MUSIC]
music	Please play Jay Z 4:44	[IN:PLAY_MUSIC]
music	Skip song	[IN:SKIP_TRACK_MUSIC]
music	Shuffle the songs on my Pandora playlist	[IN:START_SHUFFLE_MUSIC]
music	play all birthday songs from Pandora	[IN:PLAY_MUSIC]
music	make a play list with similar songs	[IN:CREATE_PLAYLIST_MUSIC]
music	i want to hear some eminem please	[IN:PLAY_MUSIC]
music	I'd like to hear some Alternative Rock.	[IN:PLAY_MUSIC]
music	Add this song to my Upbeat playlist.	[IN:ADD_TO_PLAYLIST_MUSIC]
music	Can you play 90's R&B?	[IN:PLAY_MUSIC]
music	Search playlist for latest songs	[IN:PLAY_MUSIC]
music	Please put on 'Big Poppa' by B.I.G.	[IN:PLAY_MUSIC]
music	Yoga music	[IN:PLAY_MUSIC]
music	Add song to playlist	[IN:ADD_TO_PLAYLIST_MUSIC]
music	Please play me some easy listening music	[IN:PLAY_MUSIC]
music	Play some shoe gazing music	[IN:PLAY_MUSIC]
music	Let me listen to Beyonce's first album	[IN:PLAY_MUSIC]
music	Play the rock playlist	[IN:PLAY_MUSIC]
music	find metal music	[IN:PLAY_MUSIC]
music	delete song from playlist	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	I want to hear some jazz	[IN:PLAY_MUSIC]
music	put on some icelandic artists	[IN:PLAY_MUSIC]
music	"Do not play this song again"	[IN:REMOVE_FROM_PLAYLIST_MUSIC]
music	R Kelly bump and grind	[IN:PLAY_MUSIC]
music	listen to ACDC	[IN:PLAY_MUSIC]
music	Play me some Beatles music, please.	[IN:PLAY_MUSIC]
music	repeat last song	[IN:PREVIOUS_TRACK_MUSIC]
music	i want to hear music from the 80s	[IN:PLAY_MUSIC]
music	Turn this song off	[IN:STOP_MUSIC]
music	only play carrie underwood songs	[IN:PLAY_MUSIC]
music	Play Kris Kristofferson Why Me Lord	[IN:PLAY_MUSIC]
music	Play song jazz music.	[IN:PLAY_MUSIC]
music	play me some classical music	[IN:PLAY_MUSIC]
music	replay the last song	[IN:PREVIOUS_TRACK_MUSIC]
music	Can you play Sabotage by Beastie Boys?	[IN:PLAY_MUSIC]
music	can i listen this track again	[IN:REPLAY_MUSIC]
music	Please play me some rap music	[IN:PLAY_MUSIC]
music	I want to hear Kanye West's new album	[IN:PLAY_MUSIC]
music	play that song again	[IN:REPLAY_MUSIC]
music	enough of the music	[IN:STOP_MUSIC]
music	can you start playing music	[IN:PLAY_MUSIC]
music	pause the music	[IN:PAUSE_MUSIC]
music	Repeat this song twice	[IN:REPLAY_MUSIC]
music	play my trans playlist	[IN:PLAY_MUSIC]
music	Restart current song please	[IN:REPLAY_MUSIC]
music	Play music	[IN:PLAY_MUSIC]
music	Skip this song	[IN:SKIP_TRACK_MUSIC]
music	I would like to hear Prince	[IN:PLAY_MUSIC]
music	Play old time gospel	[IN:PLAY_MUSIC]
music	can you go back to the last song	[IN:PREVIOUS_TRACK_MUSIC]
music	repeat last album	[IN:REPLAY_MUSIC]
music	Can you play Beyonce's new song?	[IN:PLAY_MUSIC]
music	repeat that song 'one step closer'	[IN:REPLAY_MUSIC]
music	Can I hear the greatest tracks from the Eagles?	[IN:PLAY_MUSIC]
music	PLAY GWEN STEFANI'S LATEST SONG.	[IN:PLAY_MUSIC]
music	can you replay the last song	[IN:PREVIOUS_TRACK_MUSIC]
music	I want to listen to Sara Evans	[IN:PLAY_MUSIC]
music	skip this song	[IN:SKIP_TRACK_MUSIC]
music	Restart the song.	[IN:REPLAY_MUSIC]
music	Start playing my favorites playlist.	[IN:PLAY_MUSIC]
music	review saved tracks in Pandora	[IN:UNSUPPORTED_MUSIC]
music	I want to listen to Kirk Franklin's first album.	[IN:PLAY_MUSIC]
music	Please the #1 contemporary Christian song.	[IN:PLAY_MUSIC]
music	Put this playlist on shuffle.	[IN:START_SHUFFLE_MUSIC]
music	i want to hear the new selena gomez song	[IN:PLAY_MUSIC]
music	Play me some classical music.	[IN:PLAY_MUSIC]
music	Play songs from the movie Bodyguard.	[IN:PLAY_MUSIC]
music	Can i listen to the last song again	[IN:PREVIOUS_TRACK_MUSIC]
music	Repeat this track	[IN:REPLAY_MUSIC]
music	I only want to listen to Eric Clapton	[IN:PLAY_MUSIC]
music	Play rap music	[IN:PLAY_MUSIC]
music	Play kids bop music	[IN:PLAY_MUSIC]
music	Let me hear some power ballads	[IN:PLAY_MUSIC]
music	Go to previous track	[IN:PREVIOUS_TRACK_MUSIC]
music	Play the next song.	[IN:SKIP_TRACK_MUSIC]
music	Repeat this song again	[IN:REPLAY_MUSIC]
music	Play 80s music station	[IN:PLAY_MUSIC]
music	display all jay z album	[IN:PLAY_MUSIC]
music	Could you please change the song?	[IN:SKIP_TRACK_MUSIC]
music	Make a playlist of Usher songs	[IN:CREATE_PLAYLIST_MUSIC]
music	Play all Christmas music by Nat King Cole	[IN:PLAY_MUSIC]
music	Can you play 90's country	[IN:PLAY_MUSIC]
music	Pause this song.	[IN:PAUSE_MUSIC]
music	Play me a song from Motley Crue from the 1980's.	[IN:PLAY_MUSIC]
music	play outkast fourth album	[IN:PLAY_MUSIC]
music	play the song over again	[IN:REPLAY_MUSIC]
music	Play the most popular songs on the radio	[IN:PLAY_MUSIC]
music	Skip this song.	[IN:SKIP_TRACK_MUSIC]
music	Play some Motown	[IN:PLAY_MUSIC]
music	skip this track	[IN:SKIP_TRACK_MUSIC]
music	Play other songs from this album.	[IN:PLAY_MUSIC]
music	Repeat song.	[IN:REPLAY_MUSIC]
music	Can you play my songs from Sound Cloud?	[IN:PLAY_MUSIC]
music	Skip next 4 tracks	[IN:SKIP_TRACK_MUSIC]
music	Skip all Jason Derulo tracks	[IN:SKIP_TRACK_MUSIC]
music	I need positive music	[IN:PLAY_MUSIC]
music	rap music please	[IN:PLAY_MUSIC]
music	Play the current playlist in my Itunes	[IN:PLAY_MUSIC]
music	Play this song again.	[IN:REPLAY_MUSIC]
music	skip to the next song	[IN:SKIP_TRACK_MUSIC]
