domain	utterance	intents
reminder	Remind me about meeting Janis and Julie for lunch next month and send me an alert two days before then.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete my market reminder.	[IN:DELETE_REMINDER]
reminder	Switch the reminder from Mondays to Tuesdays for going to Zumba class.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remind Brady and Jackson that we need to leave at 3; alert them an hour before.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	where is the location for my reminder about meeting up with Catey?	[IN:GET_REMINDER_LOCATION, IN:GET_TODO]
reminder	Do I have any reminders on next Wednesday?	[IN:GET_REMINDER]
reminder	Remind Dixie to take her Trombone Monday thru Friday at 6:45 am, set alert for 5 minutes before.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Get rid of the reminder to pick up the dry cleaning	[IN:DELETE_REMINDER]
reminder	show reminder for the concert in july	[IN:GET_REMINDER]
reminder	Clear all of my reminders for next week.	[IN:DELETE_REMINDER]
reminder	do I have any menu reminders next week?	[IN:GET_REMINDER]
reminder	Remind me to email the cruise line tomorrow to make my next payment.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	When is the reminder I set for attending the wedding?	[IN:GET_REMINDER_DATE_TIME]
reminder	Do I have any reminders for this coming Saturday?	[IN:GET_REMINDER]
reminder	Remind me that I have a meeting with my professor at noon tomorrow	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Show doctor reminders.	[IN:GET_REMINDER]
reminder	Show my locationreminder for Trucks & Travel meet up on Saturday.	[IN:GET_REMINDER_LOCATION]
reminder	Rubens wedding anniversary on Sept 3rd 2018, remind me  a day before.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete my reminders for the spot checks	[IN:DELETE_REMINDER]
reminder	go to reminders for next month	[IN:GET_REMINDER]
reminder	create a reminder to soak the dry beans tonight at 7pm so they're ready in the morning	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Please delete the reminder to meet Jim for lunch at 12	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	I want to see all tennis league match reminders	[IN:GET_REMINDER]
reminder	Cancel all daily recurring reminders i set for this year to do my ad rating at 8pm on Facebook.	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Delete my reminders involving Liam	[IN:DELETE_REMINDER]
reminder	Change the reminder about the audition to next Wednesday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete my reminder to order more laser printer toner.	[IN:DELETE_REMINDER]
reminder	Delete my movie date reminder for Saturday	[IN:DELETE_REMINDER]
reminder	Update my weekend reminder for dinner on Saturday and change it to 8 PM	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remind me to buy milk tomorrow after work	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete the reminder about my doctors appointment on Tuesday.	[IN:DELETE_REMINDER]
reminder	dismiss reminder	[IN:DELETE_REMINDER]
reminder	Remind my husband that he has a dentist appointment at 11am on Saturday	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Remind me to put the recycling cans out every other Wednesday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Cancel reminder for dinner next week.	[IN:DELETE_REMINDER]
reminder	Adjust the time on my reminder from 1pm to 2pm.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete the reminder about saving money starting on Monday.	[IN:DELETE_REMINDER]
reminder	Remind me to email my son teacher tomorrow.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Update the reminder for Jim's birthday from tomorrow at 3 PM to tomorrow at 5 PM.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	delete my reminder to walk my cat.	[IN:DELETE_REMINDER]
reminder	show me all my reminders set for after 5pm this week	[IN:GET_REMINDER]
reminder	Remind me to email Stephanie	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Create reminder to get trash and recycling ready for takeout every Wednesday night.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	The reminder on Tuesday is about my mom?	[IN:GET_REMINDER]
reminder	what are my wedding reminders for next weekend?	[IN:GET_REMINDER]
reminder	delete reminder for today	[IN:DELETE_REMINDER]
reminder	Set a reminder on Wednesday night that my son has an appointment on Thursday morning.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Please update the alert time from 2 to 3 on Friday for dentist	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	cancel my reminder for my appt on monday	[IN:DELETE_REMINDER]
reminder	can you remind me everyday at 3 to get Eli off the bus	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	delete the reminder for Grace's dentist appointment	[IN:DELETE_REMINDER]
reminder	What are my reminders	[IN:GET_REMINDER]
reminder	remind me on Tuesday that I have an after-work meeting on Wednesday	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set a reminder for my 2pm meeting tomorrow	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Cancel all current reminders.	[IN:DELETE_REMINDER]
reminder	remove the reminder for the oil change Thursday	[IN:DELETE_REMINDER]
reminder	view all reminders	[IN:GET_REMINDER]
reminder	What reminders do I have tomorrow	[IN:GET_REMINDER]
reminder	Show me our reminder for the royal wedding?	[IN:GET_REMINDER]
reminder	I will be going to a play tonight; can you set a reminder to remind me 30 minutes before it starts?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Cancel reminders and alarms on holidays	[IN:DELETE_REMINDER]
reminder	Show me all the pickleball reminders for games with Jill for next week	[IN:GET_REMINDER, IN:GET_TODO]
reminder	Delete my reminder to ship the old TV box.	[IN:DELETE_REMINDER]
reminder	Read me my reminders	[IN:GET_REMINDER]
reminder	cancel my livestream reminder	[IN:DELETE_REMINDER]
reminder	Set a reminder for Appointment with Dr. Smith at 2:15 pm on March 13th.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete the movie reminder for Thursday.	[IN:DELETE_REMINDER]
reminder	remind me to feed the dog tomorrow for the neighbor.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	I have to pick up my daughter every Tuesday at 3pm. Remind me to leave 45 minutes prior.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Please, cancel my reminder for the conference.	[IN:DELETE_REMINDER]
reminder	Set a prayer reminder for every 3 hours of the day.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Delete reminder for taking the car for emission check tomorrow	[IN:DELETE_REMINDER]
reminder	Do I have reminders for Walmart any day this coming week?	[IN:GET_REMINDER]
reminder	Change my reminder to 9.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	cancel all my work reminders from my old job	[IN:DELETE_REMINDER]
reminder	Set reminder on the 13th to follow up with dr gupta	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Not going anymore to therapy, delete those reminders.	[IN:DELETE_REMINDER]
reminder	Setup a weekly reminder on Thursday for the team to meetup on Slack.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Change the reminder to file my sales tax return to September 30th	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Update my to-do list reminder by adding cleaning the house	[IN:UPDATE_REMINDER_TODO]
reminder	Set a reminder to make my medicine every morning at 06:00 am.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Cancel the reminder for my dry cleaning	[IN:DELETE_REMINDER]
reminder	Change the reminder for my doctor appointment from 10am to 11:30am	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	i'm too tired, change my workout reminder to tomorrow	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	what reminders do i have set for tomorrow.	[IN:GET_REMINDER]
reminder	Send me a reminder on Friday that I have a date with Tom at 7pm.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remove the reminder about contacting Lexus for the error message	[IN:DELETE_REMINDER]
reminder	Send alert a week ahead for the Fall chores reminder instead of day of.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What happened to my reminders for the month of September?	[IN:GET_REMINDER]
reminder	Change my closing date reminder to October 10th.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Set up a monthly reminder to give the pets flea medicine.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Reminder to pay rent first of every month	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Did I set a time in the dinner reminder for tomorrow	[IN:GET_REMINDER_DATE_TIME]
reminder	please get rid of every reminder i had about bowling	[IN:DELETE_REMINDER]
reminder	Show all reminders related to my kids at school.	[IN:GET_REMINDER]
reminder	Add a daily reminder to eat more vegetables	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	change the electric bill reminder from the 1st of the month to the 15th of the month	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	delete reminder about buying anniversary gift tomorrow	[IN:DELETE_REMINDER]
reminder	please delete all weekly reminder to take out trash	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	do i have a scheduled reminder for today	[IN:GET_REMINDER]
reminder	Cancel I’m happy to go on vacations reminder	[IN:DELETE_REMINDER]
reminder	move the reminder for me to enter the Parks art contest to Monday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	give me my AM work reminders	[IN:GET_REMINDER]
reminder	cancel all reminders for today	[IN:DELETE_REMINDER]
reminder	When is the concert reminder?	[IN:GET_REMINDER_DATE_TIME]
reminder	Remind me to water the plants every Saturday at noon	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Are there any reminders for chemistry homework next week?	[IN:GET_REMINDER]
reminder	delete my reminder	[IN:DELETE_REMINDER]
reminder	Remind me to get John's contact information on Facebook on Sunday at 5:00 p.m. so I can contact him regarding our annual event.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete reminders	[IN:DELETE_REMINDER]
reminder	Remove my weekend reminders and transfer them the next weekend	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Show reminders for this weekend	[IN:GET_REMINDER]
reminder	Please remove the alert for my daily yoga sessions.	[IN:DELETE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Delete my doctor reminder for tomorrow	[IN:DELETE_REMINDER]
reminder	when is my next reminder about the pool maintenance	[IN:GET_REMINDER_DATE_TIME]
reminder	Delete reminder to schedule Allison's dental appointment	[IN:DELETE_REMINDER]
reminder	Remind me once a week that the dog needs his special food for dinner.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	I'd like to know all of the reminders I have set for the third of September.	[IN:GET_REMINDER]
reminder	Delete reminder for church	[IN:DELETE_REMINDER]
reminder	Remind me to balance my checkbook every Sunday afternoon.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me on Wednesday about my meetings schedule for Thursday.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	I'm not gonna make it to Emerie's soccer practice today, so delete that reminder.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Delete everything about going to dinner all Saturdays.	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Please cancel my reminder for Dr. Smith.	[IN:DELETE_REMINDER]
reminder	Can you alert me half an hour before the lunch reminder	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Cancel my reminders	[IN:DELETE_REMINDER]
reminder	Remind me to send Susan an email about the meeting tonight	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Set up a reminder to check my blood pressure every day	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remove the alert about my early flight tomorrow from the all of us	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Delete date reminder with John on Friday night	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Cancel reminder for school meeting	[IN:DELETE_REMINDER]
reminder	Cancel my reminder for my dentist appointment	[IN:DELETE_REMINDER]
reminder	Show me my reminders for my Justice class.	[IN:GET_REMINDER]
reminder	Can you set a reminder for two weeks from now telling me to bake cookies for the church bake sale next month?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set up a reminder an hour before my 6 pm dinner.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Cancel any reminders that are about golf with Sandy.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Food Pantry reminder every Sunday and Tuesday at 11 pm	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Show me all reminders for the next month for basketball.	[IN:GET_REMINDER]
reminder	Please remind me to swish and swipe every morning	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Delete my reminder to get up tomorrow at 7am	[IN:DELETE_REMINDER]
reminder	Give me all the reminders for this week's charity event	[IN:GET_REMINDER, IN:GET_TODO]
reminder	show all of my event reminders this month	[IN:GET_REMINDER]
reminder	When is my reminder to color my hair?	[IN:GET_REMINDER_DATE_TIME]
reminder	Don't let me forget on Monday thatGeorge's birthday party is on Wednesday and I need to get something for it	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	show me all saved reminders	[IN:GET_REMINDER]
reminder	reminder set for medicine pickup twice a month	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	cancel reminder for tonight's game	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Tournament reminder needs to be moved to the 30th	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	set reminder for mother to get a spare house key made.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Delete the reminder to get milk tomorrow.	[IN:DELETE_REMINDER]
reminder	set a reminder to email Sue at 6pm	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Delete the reminder about my doctor appointment.	[IN:DELETE_REMINDER]
reminder	Remove all reminders for the group ""Chances Are	[IN:DELETE_REMINDER]
reminder	delete all reminders before noon tomorrow	[IN:DELETE_REMINDER]
reminder	remove all doctor's appointment reminders for the month of August	[IN:DELETE_REMINDER]
reminder	remind me 15 minutes before my meeting today at 3	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Can you remind me to move my car off the street at 8 pm today instead of 9 pm.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	cancel my reminders for this afternoon	[IN:DELETE_REMINDER]
reminder	Set the reminder to pay bill on the 15th each month.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	What reminders do I have set for Thursday?	[IN:GET_REMINDER]
reminder	change pill reminder to 7 am instead of 8:30 am	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remind me of all my events	[IN:CREATE_REMINDER]
reminder	Cancel my reminder about cleaning out the garage	[IN:DELETE_REMINDER]
reminder	Update the reminder for the swim party to next Friday which is the rain date.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Revise tomorrow's dinner reminder to from 6pm to 7:30pm	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Get rid of the reminder for Max's dental appointment.	[IN:DELETE_REMINDER]
reminder	Set up reminder for Saturday's softball game.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Change reminders for today.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Do I have a reminder for my guinea pig’s vet appointment?	[IN:GET_REMINDER]
reminder	Cancel my reminder to attend exercise class.	[IN:DELETE_REMINDER]
reminder	Get rid of all my car pick up reminders for December 21 through January 1, 2018	[IN:DELETE_REMINDER]
reminder	How many reminders do I have to meet Breck set for this week?	[IN:GET_REMINDER_AMOUNT]
reminder	remind all office people of the event at the civic theatre tonight	[IN:CREATE_REMINDER]
reminder	Get all the roommate reminders.	[IN:GET_REMINDER]
reminder	move my 10am reminder	[IN:UPDATE_REMINDER]
reminder	Delete reminder to email Andrea.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE]
reminder	set up monthly reminder to pay phone bill	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Set up a daily reminder everyday this week to check my moms blood pressure	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	remind me that in 2 weeks I have to buy my school books	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	show me the book club reminder again	[IN:GET_REMINDER]
reminder	change my last reminder to 7 am	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What reminders do I have set for August 10th?	[IN:GET_REMINDER]
reminder	update the weekly status reminder to tuesday and friday	[IN:UPDATE_REMINDER_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me about dinner with Brad and Lyndsie for Tuesday.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	What reminders are scheduled for Wednesday?	[IN:GET_REMINDER]
reminder	Clear my 15min reminder for my Dentist Appt	[IN:DELETE_REMINDER]
reminder	Cancel my reminder to buy clothes tomorrow.	[IN:DELETE_REMINDER]
reminder	i need to order flyers and hostess gifts tomorrow, please remind me.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Please cancel playdate reminder	[IN:DELETE_REMINDER]
reminder	Add 'sweep porch' to Cathy's weekly chore list reminder.	[IN:UPDATE_REMINDER_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Show my reminder for this Friday.	[IN:GET_REMINDER]
reminder	Delete Ava on Parents group meeting reminder.	[IN:UPDATE_REMINDER]
reminder	Something came up, delete all reminders for today	[IN:DELETE_REMINDER]
reminder	Delete the reminder for dinner on Sunday	[IN:DELETE_REMINDER]
reminder	Set up a daily reminder to take my new prescriptions at 11 a.m.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	What is my next reminder for lawn care?	[IN:GET_REMINDER]
reminder	Change the alert time on the exam reminder from 9 am to 2 pm.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	I don't want to miss my show at 9 pm; can you alert me 20 minutes before?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	show me all Apple group reminders	[IN:GET_REMINDER]
reminder	change the alert time on that reminder by moving it up 2 hours	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	CHANGE REMINDER TO PAY BILL ON THE 30TH	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What anniversary reminders do I have for the next two months?	[IN:GET_REMINDER]
reminder	Remind the Tennis Team that we'll be giving lessons every Friday, at 3pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	list all reminders about eBay shipping dates.	[IN:GET_REMINDER]
reminder	Set up a reminder for a lunch meeting with Jennifer for tomorrow at 12 pm.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Please set up a weekly reminder on Mondays to contact Steve about his cat	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to take Thomas to the doctor on Monday instead of Sunday.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remove reminder about vet appointment on August 3rd.	[IN:DELETE_REMINDER]
reminder	What reminders do I have set.	[IN:GET_REMINDER]
reminder	Hi Bot! Can you remind me to send an email to the Amazon about the faulty product I received?	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	delete the reminder to locate my left shoe	[IN:DELETE_REMINDER]
reminder	Pull up all the reminders that i have this week	[IN:GET_REMINDER]
reminder	I need a reminder to give my dog his medicine every morning at 9:00	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind Norma and Sonny to leave at 5; alert them 15 mins before.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to reply to Sharon and Catherine's email.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Can you please review and list all of my reminders for tonight.	[IN:GET_REMINDER]
reminder	Show all active reminders	[IN:GET_REMINDER]
reminder	set reminder to water garden every morning	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remove the reminder about the baseball game as its been moved	[IN:DELETE_REMINDER]
reminder	how much time is left on my reminder?	[IN:GET_REMINDER]
reminder	Change reminder of  kids back to school event from monday until tuesday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Get rid of my reminder for meeting on Tuesday	[IN:DELETE_REMINDER]
reminder	cancel the reminder for an oil change	[IN:DELETE_REMINDER]
reminder	do I have any reminders today	[IN:GET_REMINDER]
reminder	Remind me to take medications daily	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Edit dinner reminder.	[IN:UPDATE_REMINDER]
reminder	cancel my 6pm reminder	[IN:DELETE_REMINDER]
reminder	Show me the reminders for next Tuesday	[IN:GET_REMINDER]
reminder	See reminders for launching the GAME PLAN coursework	[IN:GET_REMINDER]
reminder	set a reminder for every friday this month to feed my snake	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	I want to cancel all reminders with Stephanie as we broke up.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Show all reminders for last night.	[IN:GET_REMINDER]
reminder	pull up all tennis match reminders for this month	[IN:GET_REMINDER]
reminder	Cancel my reminder to visit a doctor	[IN:DELETE_REMINDER]
reminder	The furnace needs to be serviced before sept. remind me to schedule an appt	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to pay my credit card bill every month on the 28th	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Reminder, the timing zone for tomorrow's meeting is Central.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	what are my reminders for my shopping list	[IN:GET_REMINDER]
reminder	Delete reminders for 4 a.m. wake up.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Send an alert to my dad reminding him it's carpool day	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Change reminder for Monday's appointment till 4pm	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Please change my package delivery date reminder to tomorrow at 3pm.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	dealt my remider about buying the cake on saterday	[IN:DELETE_REMINDER]
reminder	all reminders for the morning	[IN:GET_REMINDER]
reminder	Show all my reminders for this weekend.	[IN:GET_REMINDER]
reminder	Delete Monday's reminders.	[IN:DELETE_REMINDER]
reminder	show me all of the upcoming reminder I have on Thursday through the rest of 2018	[IN:GET_REMINDER]
reminder	Can you delete the reminder for the Barbecue on the first of September at 2 pm?	[IN:DELETE_REMINDER]
reminder	Show me my reminders for the day	[IN:GET_REMINDER]
reminder	Show me my reminder for Friday?	[IN:GET_REMINDER]
reminder	show all reminders for tomorrow	[IN:GET_REMINDER]
reminder	I don’t need the reminder to check weather at 3	[IN:DELETE_REMINDER]
reminder	instead of reminding me tomorrow about soccer, remind me on Thursday instead	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete the reminder to pick up my prescription today	[IN:DELETE_REMINDER]
reminder	set a weekly reminder for james to check the p.o. box every wednesday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Show me next reminder.	[IN:GET_REMINDER]
reminder	set a reminder to get the carpets cleaned in june again by apex	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Update my daily reminder to take meds	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	where is my reminder to visit aunt polly	[IN:GET_REMINDER]
reminder	Create a daily reminder to feed the cat	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	edit reminder to pay bills from 15th of the month to 30th of the month	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Show me my reminders for our volleyball tournament this weekend	[IN:GET_REMINDER]
reminder	What reminders do I have for Saturday?	[IN:GET_REMINDER]
reminder	Do I have any reminders set for tonight	[IN:GET_REMINDER]
reminder	Get the lunch reminder for tomorrow.	[IN:GET_REMINDER]
reminder	what remineder do i have for saturday	[IN:GET_REMINDER]
reminder	Can you alert me 15 minutes before I have to leave at 6:30am?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to email Ty, Mark, and Carla about the make-up exam when I get home.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Remind James and Laura to leave at 2:10 for the meeting	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Cancel reminder to text Juan about the concert this afternoon.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	What are my reminders for me and my high school friends group chat	[IN:GET_REMINDER]
reminder	Can you change my reminder to mow the grass for Sunday instead	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	do i have any reminders for the cable bill	[IN:GET_REMINDER]
reminder	Remove all reminders for tomorrow.	[IN:DELETE_REMINDER]
reminder	I don't want to get those reminders about Levittown United anymore	[IN:DELETE_REMINDER]
reminder	Delete reminder to fix my car tonight.	[IN:DELETE_REMINDER]
reminder	Show me the next reminder for my doctor's appointment	[IN:GET_REMINDER]
reminder	remind me about Mark's birthday party on Friday night instead of Saturday.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What were my reminders for last week's exercise goals?	[IN:GET_REMINDER, IN:GET_TODO]
reminder	Remove reminder to visit the dentist.	[IN:DELETE_REMINDER]
reminder	Move the reminder for Bob's birthday party to Monday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Cancel my gym reminder	[IN:DELETE_REMINDER]
reminder	remind my dad to buy a present for my mom's birthday this week	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Set up a reminder for Frank and Bob's wedding on September 3rd; remind me to buy a gift a week in advance.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	change my 3pm music group reminder to 4pm	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	what are all of my reminders	[IN:GET_REMINDER]
reminder	Delete reminder for grocery list.	[IN:DELETE_REMINDER]
reminder	John changed the time for our meeting tomorrow to 5pm. Change this on my reminder list.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What are my reminders for this week	[IN:GET_REMINDER]
reminder	Change my next reminder to noon.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	I don't need the 30 minute reminder before dinner tonight	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Create a reminder to water the plants once a week.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Work reminders time and date	[IN:GET_REMINDER_DATE_TIME]
reminder	Remind me of all my reminders set for tonight.	[IN:GET_REMINDER]
reminder	When do I have the car maintenance check reminder.	[IN:GET_REMINDER_DATE_TIME]
reminder	Add to go buy the medicines before, on the reminder with my father.	[IN:UPDATE_REMINDER_TODO, IN:GET_CONTACT]
reminder	Delete the reminder to check my virtual office daily.	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Delete my meeting reminder for Monday	[IN:DELETE_REMINDER]
reminder	Delete the reminder about dads retirement.	[IN:DELETE_REMINDER]
reminder	Tell me what reminders I have left for today	[IN:GET_REMINDER]
reminder	What reminders do I have right now?	[IN:GET_REMINDER]
reminder	Delete reminder to mow my grass this week	[IN:DELETE_REMINDER]
reminder	Remove reminder for teacher's conference on Wednesday.	[IN:DELETE_REMINDER]
reminder	set a reminder to give Ruffy his meds everyday at 7pm ending in 7 days from today	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me of 8 am alarm at 7:55 am	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set up a reminder to take out the trash every Monday night.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Create a reminder to write a thank you note every Friday at 5pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Change the alert to take Badge back to the vet from next week to the Wednesday after that at noon?	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Find Pinky's college dues reminder from last week.	[IN:GET_REMINDER]
