domain	utterance	intents
reminder	Remind me to email my resume to Elizabeth.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	I need to text Nicquana tonight at 7pm. Can you remind me?	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Change Zs homework reminders to every day at 5pm	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	I just bought new sheet masks; update my nightly skincare reminder and add sheet masks to my list of steps	[IN:UPDATE_REMINDER_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	I need my monthly health check reminder changed to every 6 months.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Send my Dad a reminder that he needs to bring the cocktail ingredients for the party at 5:00 pm tomorrow.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Update movie reminders to monthly instead of weekly.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	How many reminders are listed this week for school?	[IN:GET_REMINDER_AMOUNT]
reminder	Remind my mom to contact me tomorrow morning at 9 AM.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Remind me to text Mari tomorrow with baby updates.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	What location is Jim's birthday party bash reminder set for?	[IN:GET_REMINDER_LOCATION]
reminder	Setup a weekly reminder to email choir members regarding practise.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:SEND_MESSAGE]
reminder	Change the reminder to mow the yard on Saturdays to Wednesdays.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Delete the reminder to send a friend anniversary message to Maura on Facebook.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE]
reminder	Add lettuce and potatoes to my grocery list reminder.	[IN:UPDATE_REMINDER_TODO]
reminder	update the alerts for the kids school bus to 7:30 am every morning	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	change the recycle reminder to every other Wednesday instead of every wednesday	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Update reminders	[IN:UPDATE_REMINDER]
reminder	Change my computer class reminder to 7pm weekly.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Show me the location for the birthday dinner reminder.	[IN:GET_REMINDER_LOCATION]
reminder	Change 9pm reminder from daily to weekly	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to text Jennifer tomorrow to invite her to the Sips and Sass dinner.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Where is my dinner reminder?	[IN:GET_REMINDER_LOCATION]
reminder	change reminder about drinking water to every 3 hours	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Add Dishes to Hayden's chore reminder.	[IN:UPDATE_REMINDER_TODO]
reminder	Remind me to text my husband to pick up bread?	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	remind my sister we have dinner reservations tomorrow at 6pm	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Set up a reminder to message Mike at 7pm tonight.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Show my location reminder for my dinner date with Lubhna.	[IN:GET_REMINDER_LOCATION, IN:GET_TODO]
reminder	Remind me to send a chat message to Susie today	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Update tomorrow's reminder to include sending a text to Bob	[IN:UPDATE_REMINDER_TODO, IN:SEND_MESSAGE]
reminder	Adjust my monthly reminder about organizing my office to a bi-weekly reminder	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	set a reminder for my husband mark to go to jury duty at 7am on september 13th`	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	I need a reminder to respond to Marilyn's email.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	How many reminders do I have for October?	[IN:GET_REMINDER_AMOUNT]
reminder	Update this week's meal prep reminder to include extra protein	[IN:UPDATE_REMINDER_TODO]
reminder	Remind me about my dinner with my friend betty at 8pm	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Remind me to email Frankie about our next meeting	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Add my sister to the Sunday's mass reminder	[IN:UPDATE_REMINDER, IN:GET_CONTACT]
reminder	Update the reminder about medication to once a day.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to send an email about the kids school information by 5pm today	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to send a birthday text to my mom on August 3rd	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Add Chris to the reminders for pool league this month.	[IN:UPDATE_REMINDER]
reminder	Remind me to text my dad about his car's repair.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Chane the reminder to go the store for psa to every Wednesday	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to send Eric an email about the presentation Monday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to email Susan Jackson the menu tomorrow at 1:30 pm.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to email my resume to the hospital tomorrow	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	remind me to send a  reply to gorham savings bank about user problems	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Where is location of the reminder I have set for picking up my sister?	[IN:GET_REMINDER_LOCATION]
reminder	Remind me to text Sarah to wait in front of Rave Cinemas at 8pm tonight.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	How many reminders do I have coming up for meetings?	[IN:GET_REMINDER_AMOUNT]
reminder	Remind me of the dinner date with my cousin Adeola	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Update my reminder to check the mail daily instead of weekly.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Move the recycling bin reminder from Thursday to every other Tuesday.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	set a reminder to text john about the new location of the soccer game on monday	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Change my Monday night show reminders to Sunday nights.	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Update the ski group reminder to specify we're meeting at the old location	[IN:UPDATE_REMINDER_TODO]
reminder	Remind me to reply to Judy's email in one hour.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Can you add Tony to coming to 4 pm meeting in my reminder	[IN:UPDATE_REMINDER]
reminder	change the reminder to do laundry to do ironing instead	[IN:UPDATE_REMINDER_TODO]
reminder	Hey Bot! I am taking two pizzas for the party on Sunday, instead of one. Can you please update it and remind me?	[IN:UPDATE_REMINDER_TODO]
reminder	Change my reminder from pick up milk to pick up sour cream.	[IN:UPDATE_REMINDER_TODO]
reminder	How many reminders do I have	[IN:GET_REMINDER_AMOUNT]
reminder	Remind me to email Susanne about the party on Saturday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	please update my work reminder for new meeting at 9 am every thursday now	[IN:UPDATE_REMINDER_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Make changes to the reminder regarding the extension of our internet contract such that it reflects the new term dates.	[IN:UPDATE_REMINDER_TODO]
reminder	how many reminders do I have set for Friday evening?	[IN:GET_REMINDER_AMOUNT]
reminder	How many reminders do I have set for this month?	[IN:GET_REMINDER_AMOUNT]
reminder	Add James to my bachelor party reminder.	[IN:UPDATE_REMINDER]
reminder	Add vehicle inspection to my to do list reminder.	[IN:UPDATE_REMINDER_TODO]
reminder	Help me edit today's reminders for work.	[IN:HELP_REMINDER]
reminder	Update daily reminders from workout to meditation	[IN:UPDATE_REMINDER_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Add to go buy the medicines before, on the reminder with my father.	[IN:UPDATE_REMINDER_TODO, IN:GET_CONTACT]
reminder	Please update the reminder for Kayla's party to include picking up the cake.	[IN:UPDATE_REMINDER_TODO]
reminder	Remind me to respond to Trish's email regarding supplies needing to be ordered	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Show me the address of my dentist reminder.	[IN:GET_REMINDER_LOCATION]
reminder	Show me the location where I am supposed to me Susan, from my reminder earlier today	[IN:GET_REMINDER_LOCATION]
reminder	remind me to reply to mikes email sunday night at 9pm	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Make an edit to the reminder and include Jose on it	[IN:UPDATE_REMINDER]
reminder	How can I see my reminders?	[IN:HELP_REMINDER]
reminder	Remind me to reply to Sharon and Catherine's email.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Add Melinda to dining group reminder.	[IN:UPDATE_REMINDER]
reminder	Give me the reminder for the name of the farm where Tanner is getting married.	[IN:GET_REMINDER_LOCATION]
reminder	How can I see what reminder I have for Christmas?	[IN:HELP_REMINDER]
reminder	How do I see reminders involving non-work events	[IN:HELP_REMINDER]
reminder	How many reminders do I have	[IN:GET_REMINDER_AMOUNT]
reminder	how many dinner reminders do i have	[IN:GET_REMINDER_AMOUNT]
reminder	Where is the location for my meeting reminder?	[IN:GET_REMINDER_LOCATION]
reminder	Where is tomorrow's dinner reminder taking place?	[IN:GET_REMINDER_LOCATION]
reminder	How many reminders do I have with AJ?	[IN:GET_REMINDER_AMOUNT, IN:GET_TODO]
reminder	Set up a reminder to email Richard about the game on Tuesday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to send an email to Taylor with the location for the meeting.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remove Gary from all reminders I have setup with him included.	[IN:UPDATE_REMINDER]
reminder	Show my the location of my dinner reminder on saturday	[IN:GET_REMINDER_LOCATION]
reminder	What place did we book for my reminder about Scott birthday party	[IN:GET_REMINDER_LOCATION]
reminder	How many reminders do I have to meet Breck set for this week?	[IN:GET_REMINDER_AMOUNT]
reminder	How many reminders do I have set in the coming weekdays?	[IN:GET_REMINDER_AMOUNT]
reminder	Remind me in 4 hours to reply to Bob's message.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Where does tomorrow's reminder say I need to meet up with Tammy?	[IN:GET_REMINDER_LOCATION, IN:GET_TODO]
reminder	Help me set an appointment reminder for my interview at 2pm	[IN:HELP_REMINDER]
reminder	How many reminders do i have for next week	[IN:GET_REMINDER_AMOUNT]
reminder	How do I find reminders for homework due dates	[IN:HELP_REMINDER]
reminder	how many different breakfast reminders do i have this week?	[IN:GET_REMINDER_AMOUNT]
reminder	Add Bob to my reminder regarding employment.	[IN:UPDATE_REMINDER]
reminder	Help me make a reminder for my classes this semester.	[IN:HELP_REMINDER]
reminder	Show the location of the work function reminder next Monday	[IN:GET_REMINDER_LOCATION]
reminder	Where am I supposed to meet for my next reminder	[IN:GET_REMINDER_LOCATION]
reminder	How many reminders do I have next month?	[IN:GET_REMINDER_AMOUNT]
reminder	remove mom from tonight's reminder	[IN:UPDATE_REMINDER, IN:GET_CONTACT]
reminder	Remind me to email Marie Sunday morning.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	how many lunch reminders do i have total this week?	[IN:GET_REMINDER_AMOUNT]
reminder	remove Jim from our reminder for the party next wednesday	[IN:UPDATE_REMINDER]
reminder	Can you remind me to send out my email marketing letter by Friday	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Where are my reminders located for today?	[IN:GET_REMINDER_LOCATION]
reminder	How many grocery store reminders do I have for this month?	[IN:GET_REMINDER_AMOUNT]
reminder	am i able to combine Ralph's and my reminders together?	[IN:HELP_REMINDER]
reminder	How do I make a reminder for recurring events?	[IN:HELP_REMINDER]
reminder	remind me to respond to rochell email	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remind me to send Susan an email about the meeting tonight	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to reply to Amy that we will be able to attend the surprise party for Lori.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remind me to send Enrichment emails to teachers on Monday	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Remind me to reply to Lyndy and tell her I can meet at Starbucks at 9:45 a.m.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	remind me to answer Ken's email regarding the computers	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Where is the lunch meeting reminder happening?	[IN:GET_REMINDER_LOCATION]
reminder	How do I see all my reminders for next year?	[IN:HELP_REMINDER]
reminder	show me the reminder for the theater night with co-workers next month	[IN:GET_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	How do I see my reminders?	[IN:HELP_REMINDER]
reminder	Remind me to send Jennifer an email about next weeks meeting	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me about my dinner with my friend betty at 8pm	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Please send my sister Donna a reminder tomorrow about Keith's surgery on Wednesday	[IN:CREATE_REMINDER, IN:GET_CONTACT, IN:GET_TODO]
reminder	Change the reminder for John and not Tim.	[IN:UPDATE_REMINDER]
reminder	How does the reminder notification sound when it plays out loud	[IN:HELP_REMINDER]
reminder	add Brad to the party reminder for mom and dad	[IN:UPDATE_REMINDER, IN:GET_CONTACT, IN:GET_CONTACT]
reminder	Help me change a reminder time.	[IN:HELP_REMINDER]
reminder	Remind me to reply to Eleanor about her project idea at 10 am tomorrow morning.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remind me to reply to Vickie that I can meet with her on Monday	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	How can I see my work reminders for September?	[IN:HELP_REMINDER]
reminder	Update my reminder for my meeting with Mary Spear to include Linda Adams and Pam Morgan.	[IN:UPDATE_REMINDER]
reminder	Remind me to email Market Research LTD about non-payment.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Please show me reminders about lunch dates with my friends Sally and Diane	[IN:GET_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Is there away to pull a list off all the reminders I have missed in the past year	[IN:HELP_REMINDER]
reminder	Remind me to text mom the address to the party tonight.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT, IN:GET_EVENT]
reminder	Remind me to text Christen, Hannah, Kaitlin, and James about dinner on Wednesday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to shoot an email to Theresa  about the meeting tonight	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	remind me to reply to susan	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	How do I view all of my reminders?	[IN:HELP_REMINDER]
reminder	How do I change the time of an already set reminder?	[IN:HELP_REMINDER]
reminder	How do I see my reminders for dental examination?	[IN:HELP_REMINDER]
reminder	I need to a reminder to reply to Chris's email about the water bill so set the reminder for tomorrow night.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Please remind me to respond to my mom's text message after I get out of class at 6:35pm.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:REPLY_MESSAGE, IN:GET_CONTACT]
reminder	What reminders does my husband Mark have for this month	[IN:GET_REMINDER, IN:GET_CONTACT]
reminder	remind me to reply to Mike and tell him we can meet on Friday night	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Cancel reminder to text Juan about the concert this afternoon.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to reply to Justin's text message by Thursday and let him know that I won't be attending the graduation party.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:REPLY_MESSAGE]
reminder	I need to invite Kevin and Jane to dinner -- please send me a reminder to email them tomorrow	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	set up reminders to send emails  for sue's retirement party the 12th	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Set a reminder to reply back to email from Shannon	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Add Brian and Matt to all reminders involving steak dinner this month.	[IN:UPDATE_REMINDER]
reminder	Set up a weekly reminder to email the team about updates on Friday Morning	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	I need help deleting a reminder I have set up	[IN:HELP_REMINDER]
reminder	Don't let me forget to reply to Sue's email; remind me on Thursday.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remind Uncle Max to feed the pets every day at 10am this week.	[IN:CREATE_REMINDER, IN:GET_CONTACT, IN:GET_RECURRING_DATE_TIME]
reminder	add chris to the list of reminders for the party on tuesday	[IN:UPDATE_REMINDER]
reminder	Change the reminder to send an 'I love you' message to my sister on facebook from  the 19th to the 23rd.	[IN:UPDATE_REMINDER_DATE_TIME, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Remind me to reply to Nancy's email about lunch on Friday.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	I need to add Chuck to the surprise party reminder next weekend.	[IN:UPDATE_REMINDER]
reminder	Remind me to reply to Steve and tell him we need to reschedule our meeting.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remind me to email my cousin Sabrina Tuesday morning.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Set an alert that will remind me to email my coworkers about our new access code.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	remind those invited to the event I'm hosting this week that the event begins at 6 pm	[IN:CREATE_REMINDER, IN:GET_EVENT_ATTENDEE]
reminder	change my meeting alert with kim to Lisa	[IN:UPDATE_REMINDER]
reminder	remind me the breakfast with my friend vicki please	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	I need to reply to Billy about Sarah's baby shower; can you remind me in 3 days?	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE, IN:GET_EVENT]
reminder	Delete the reminder to send videos to Lisa on Kelly's accident.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE]
reminder	Set a reminder to message Ed about the gig	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to reply to Jim about our lunch meeting	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE, IN:GET_EVENT]
reminder	Remind me to answer Carla’s email to let her know I can’t attend her luncheon	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Add alicia to the group reminder for friday at 5.	[IN:UPDATE_REMINDER]
reminder	Remind me to email Eva about dad's birthday celebration next week.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT, IN:GET_CONTACT]
reminder	please remind me on Saturday at 9 am to leave Justin a message about the upcoming meeting on Monday	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to email professor about exam grade today	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Remind me to send Jennifer an email about next weeks meeting	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Set a reminder to email my coworkers by tonight.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	Add Lindsey to all reminders related to Ava's soccer games	[IN:UPDATE_REMINDER]
reminder	Remind me to email Michelle on Tuesday about the recital	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	set weekly reminder to email the test result to the cheer team saturday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Add Liz to the birthday reminder list for Sarah's surprise party	[IN:UPDATE_REMINDER]
reminder	Cancel the reminder about dinner with my younger sister this Saturday night.	[IN:DELETE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	set an alert for tuesday at 6pm to message mike about the gathering	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	include my sister on the reminder for mom's birthday	[IN:UPDATE_REMINDER, IN:GET_CONTACT]
reminder	Remind me to send an email to all IT group members that the team building excursion will be canceled due to bad weather at 2:00 pm.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	I need to zip Eddie an email containing details about Tuesday's practice; please remind me every half hour until 11pm.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT, IN:GET_RECURRING_DATE_TIME]
reminder	I want to add Dave to the reminder for our meeting this afternoon	[IN:UPDATE_REMINDER]
reminder	Send me a reminder to send an email to Gretchen about dinner on  Friday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	remind me to reply to uncle bens email on sunday	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE, IN:GET_CONTACT]
reminder	Add to my doctor's appointment reminder my brother	[IN:UPDATE_REMINDER, IN:GET_CONTACT]
reminder	Remind me to text Minky about the concert on Thursday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Remind me to send my email reply to Maddy tonight.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Add Larry to the reminder for meeting the guys on Sunday.	[IN:UPDATE_REMINDER]
reminder	Delete the reminders to email Mom about the party.	[IN:DELETE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT, IN:GET_EVENT]
reminder	remove Steve from my group reminder for my party for mom and day	[IN:UPDATE_REMINDER]
reminder	Remind me in 30 minutes to reply to my husband about tonight's dinner.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE, IN:GET_CONTACT, IN:GET_EVENT]
reminder	add chey to daycare reminder on tuesday	[IN:UPDATE_REMINDER]
reminder	Delete Ava on Parents group meeting reminder.	[IN:UPDATE_REMINDER]
