domain	utterance	intents
lists	find the list	[IN:lists_query]
lists	remove list of due payment of rajesh	[IN:lists_remove]
lists	add spent five dollars in my expenses list	[IN:lists_createoradd]
lists	make a new list for school supplies	[IN:lists_createoradd]
lists	a new list to be created by tomorrow	[IN:lists_createoradd]
lists	remove a list of accessories purchase last week	[IN:lists_remove]
lists	remove event from my list	[IN:lists_remove]
lists	erase this list	[IN:lists_remove]
lists	can you add milk to my grocery list	[IN:lists_createoradd]
lists	add cereal to my shopping list	[IN:lists_createoradd]
lists	mention the thing in the list	[IN:lists_query]
lists	i finished my to do list	[IN:lists_query]
lists	delete the walmart list	[IN:lists_remove]
lists	please add list of friends to invite for the party	[IN:lists_createoradd]
lists	what do i need to get done today	[IN:lists_query]
lists	erase the chore list	[IN:lists_remove]
lists	i need you to put walk the dog on my list to do	[IN:lists_createoradd]
lists	buying clothes	[IN:lists_query]
lists	take bread out from the shopping list	[IN:lists_remove]
lists	what list is available for food products online	[IN:lists_query]
lists	show me what lists are available	[IN:lists_query]
lists	read current lists	[IN:lists_query]
lists	add to my groceries	[IN:lists_createoradd]
lists	how many items are on my to do list	[IN:lists_query]
lists	put milk on the shopping list	[IN:lists_createoradd]
lists	delete task list one	[IN:lists_remove]
lists	is there anything left on my list	[IN:lists_query]
lists	delete bread from shopping list	[IN:lists_remove]
lists	what is the number of food items on the list	[IN:lists_query]
lists	cross bananas from my list	[IN:lists_remove]
lists	remove list	[IN:lists_remove]
lists	delete the dog list for me	[IN:lists_remove]
lists	pull up list	[IN:lists_query]
lists	check recent to do list	[IN:lists_query]
lists	show the list that are available with numbers	[IN:lists_query]
lists	clear the list	[IN:lists_remove]
lists	prepare list	[IN:lists_createoradd]
lists	what to do today	[IN:lists_query]
