domain	utterance	intents
reminder	Set up a monthly reminder for donating food to the food bank.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to fill gas in jeep	[IN:CREATE_REMINDER]
reminder	can you set up a monthly reminder to mail out my financial report to the team?	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	What reminders do I have already in place for Thursday?	[IN:GET_REMINDER]
reminder	set up daily reminder to workout at 7am	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Create reminder to make dentist appointment for friday.	[IN:CREATE_REMINDER]
reminder	Remind Fred dinner is at 6:30 tonight.	[IN:CREATE_REMINDER]
reminder	What reminders are set for tomorrow?	[IN:GET_REMINDER]
reminder	Set up daily reminder to take my vitamins at 7am.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Remind me to walk the neighbor's dog tonight at 7.	[IN:CREATE_REMINDER]
reminder	Remind me to pick up Dad's prescriptions in the morning.	[IN:CREATE_REMINDER]
reminder	Set up a reminder for Sally's birthday dinner.	[IN:CREATE_REMINDER]
reminder	Remind me to balance my checkbook every Sunday afternoon.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to ask Jane about her arthritis when I see her Tuesday.	[IN:CREATE_REMINDER]
reminder	set a reminder for me to pay bills	[IN:CREATE_REMINDER]
reminder	Remind me of School parent lunch day Sept 6, 2018. Set  reminder to go off at 11am. Event to take place at 12 pm.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_TODO]
reminder	Delete the reminder for the rave on saturday evening.	[IN:DELETE_REMINDER]
reminder	Remind Mary that her teeth cleaning is on Friday at 1:30 PM.	[IN:CREATE_REMINDER]
reminder	Is there any reminders I have for today?	[IN:GET_REMINDER]
reminder	Remind me to book a flight at 6 PM	[IN:CREATE_REMINDER]
reminder	Remove the reminder I had for Phils birthday this month	[IN:DELETE_REMINDER]
reminder	Set a reminder for Storm's housewarming party next Friday at 7pm	[IN:CREATE_REMINDER]
reminder	Delete all Wednesday reminders	[IN:DELETE_REMINDER]
reminder	Remind the group about the meeting at 2 pm.	[IN:CREATE_REMINDER]
reminder	Please set a reminder to watch Shark Tank this Tuesday.	[IN:CREATE_REMINDER]
reminder	Remind me to buy brake pads for the car on the 15th of this month.	[IN:CREATE_REMINDER]
reminder	Remind me to inform everyone about Emily's party on Saturday.	[IN:CREATE_REMINDER]
reminder	Remind me to get milk and eggs tomorrow.	[IN:CREATE_REMINDER]
reminder	REMIND ME TO CHECK BULLION PRICES EVERY MONDAY MORNING AT 7:30.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Add a reminder for piano lessons every Monday at 4pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	I forgot to do some yardwork, remind me to do it later tonight.	[IN:CREATE_REMINDER]
reminder	Remind me to wake up for school at 8 am	[IN:CREATE_REMINDER]
reminder	Set monthly reminder to pay rent on the 28th.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Set a reminder to watch Power for Sunday morning.	[IN:CREATE_REMINDER]
reminder	Set a reminder to get a hair cut next week on Friday afternoon.	[IN:CREATE_REMINDER]
reminder	Remind Susan to get catering for the working lunch on Monday.	[IN:CREATE_REMINDER]
reminder	Do I have any reminders for tomorrow or the next day?	[IN:GET_REMINDER]
reminder	Remind my brother to update all the systems before his departure this evening.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	remind me 15 minutes before it's time to leave for dinner tonight	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Make me a reminder to buy a ticket	[IN:CREATE_REMINDER]
reminder	Remind me I have tutoring at 4:30 pm on Thursdays.	[IN:CREATE_REMINDER]
reminder	Please alert me to leave 15 mins earlier on Sunday.	[IN:CREATE_REMINDER]
reminder	Remove the reminder for pharmacy pick up at 5 pm	[IN:DELETE_REMINDER]
reminder	Remove the reminder about arriving early on Sunday.	[IN:DELETE_REMINDER]
reminder	Remind me to change the furnace filter every 6 months.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Cancel my reminder for lunch with Denise next week.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	I have yoga at 6pm today, set the reminder please?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to text Jessica tonight	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	The water bill is due on the 15th remind me the week before to send it off	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Can I be reminded about my hair appointment for later this week?	[IN:CREATE_REMINDER]
reminder	Set reminder to book couples cruise by Friday August 17th.	[IN:CREATE_REMINDER]
reminder	Remind me to meet Blake Thursday at 7 pm.	[IN:CREATE_REMINDER]
reminder	Create weekly reminder starting Friday for theatre rehearsal every Monday at 7pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me 20 minutes before my nail appointment on Saturday.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete all Monday reminders through December	[IN:DELETE_REMINDER]
reminder	Tristan cannot miss his algebra tutoring appointment; set a reminder for 3pm.	[IN:CREATE_REMINDER]
reminder	Can you please remind me to submit my paper at 6pm Friday evening.	[IN:CREATE_REMINDER]
reminder	reminder to pick up cake sat for grandmas birthday party	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Send a reminder to my friends about our brunch tomorrow at 2 pm	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Make a weekly reminder to wash the dog.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Reminder me to drink water every hour starting thursday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Can you remind me that the carpool is leaving at 4pm?	[IN:CREATE_REMINDER]
reminder	Remind me to cancel my Spotify subscription 3 days before Friday.	[IN:CREATE_REMINDER]
reminder	Remind myself, Jan, Joey and Tracy of our conference calll at 1pm tomorrow with Bay County Chamber of Commerce. The meeting call in phone number is 800.555.1212 and the code is 123456789.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	I don't want to miss church at 10 a.m. on Sunday; can you alert me an hour before?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set monthly reminder to order dog food on the 5th of each month	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	What reminders do I have set for today?	[IN:GET_REMINDER]
reminder	Remind me to review subscribe and save items on the 20th	[IN:CREATE_REMINDER]
reminder	Trevor's graduation party; reminder for Sunday at 6:00 pm; alert me 30 minutes before	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to schedule my dress fitting for March.	[IN:CREATE_REMINDER]
reminder	set up a monthly reminder to send out the red hat news letter	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Seyi's Gerber cereal is almost finished. Remind me to buy a new pack.	[IN:CREATE_REMINDER]
reminder	Remind me to check my e-mails at 9:30pm	[IN:CREATE_REMINDER]
reminder	Remind me at 6:30 PM my favorite movie is coming on at 7	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Do I have a reminder set up for December 12th?	[IN:GET_REMINDER]
reminder	delete the reminder for tomorrow's dinner.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Set a weekly reminder to take my B12 shot before bed.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to email jerri the information he needs for the upcoming skype meeting	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	remind me to send my mortgage check in on Thursday	[IN:CREATE_REMINDER]
reminder	remind me to send a  reply to gorham savings bank about user problems	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Remove the alert on my reminder for sleeping early.	[IN:DELETE_REMINDER]
reminder	Remind me to do nothing on Sunday but relax and recharge	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to buy batteries tomorrow morning	[IN:CREATE_REMINDER]
reminder	I need to review last minute stuffs before the meeting at 8 a.m.  Can you alert me to print the inform file at 7 a.m. (Pacific Time)	[IN:CREATE_REMINDER]
reminder	Remind me that the plumber is set to arrive around 8:30 am tomorrow.	[IN:CREATE_REMINDER]
reminder	Remind me to message Wilkerson, that I'm coming to visit in August.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to request for the 20th off	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	please set up a monthly reminder to pay my rent on the 1st of each month	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	set a reminder to record the football game this weekend	[IN:CREATE_REMINDER]
reminder	Delete reminder for Joshua to pick up kids from soccer.	[IN:DELETE_REMINDER]
reminder	Remind my painting group to bring their supplies for tomorrow night's session.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to let out the dog every morning at 8.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Do I have an reminders set up for Thursday?	[IN:GET_REMINDER]
reminder	create a reminder for the concert on august 11th	[IN:CREATE_REMINDER]
reminder	Remind me of the book club meeting at 5 p.m. on Saturday.	[IN:CREATE_REMINDER]
reminder	Remind me of all events regarding to my wife.	[IN:CREATE_REMINDER]
reminder	Delete jessica's birthday reminder	[IN:DELETE_REMINDER]
reminder	set reminder to contact Verizon about makes changes to my plan	[IN:CREATE_REMINDER]
reminder	What reminders did my friends group set for the event on the 2nd?	[IN:GET_REMINDER]
reminder	Remind me to give the dogs their flea medicine every month on the 20th	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind to feed my dog everyday.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to meet my parents.	[IN:CREATE_REMINDER]
reminder	Set up a reminder for my mom to take her medicine at 3 pm tomorrow.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Change my dentist reminder from 3 pm tomorrow to 5 pm tomorrow.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete the reminder for dinner tonight.	[IN:DELETE_REMINDER]
reminder	Change my reminder for my haircut from Wednesday at 4 to Wednesday at 6.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Set reminder to start dinner for 60 minutes from now.	[IN:CREATE_REMINDER]
reminder	Remind me to sign the birthday card for jillian	[IN:CREATE_REMINDER]
reminder	Set up a reminder for party planning meeting group to show up to set up on sunday	[IN:CREATE_REMINDER]
reminder	Create a recurring reminder on Thursdays to watch the Walking Dead	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me that dinner will be ready at 5:30.	[IN:CREATE_REMINDER]
reminder	Change the reminder on August 9th to August 19th	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remind me to text Minky about the concert on Thursday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	Delete my reminder to go to the dentist this week.	[IN:DELETE_REMINDER]
reminder	I don't need my daily yoga reminder anymore.	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to stop at the ATM before I get to the school Friday evening.	[IN:CREATE_REMINDER]
reminder	Delete the reminder to sleep past 10:00 AM on Saturday.	[IN:DELETE_REMINDER]
reminder	Remind baseball group to bring their own bats on Sunday morning	[IN:CREATE_REMINDER]
reminder	Remind me to check my ToDo list tonight.	[IN:CREATE_REMINDER]
reminder	Remind me on 1/14 to buy more silver on the 15th is money allows.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	remind me about dinner with Sandy next Friday	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to get milk and bread on the way home tonight.	[IN:CREATE_REMINDER]
reminder	Delete the reminder about the running club banquet.	[IN:DELETE_REMINDER]
reminder	Remind me that I have an appointment tomorrow at 3 pm	[IN:CREATE_REMINDER]
reminder	Remind me to complete my Appen survey today	[IN:CREATE_REMINDER]
reminder	Remind me to pay the rent tomorrow	[IN:CREATE_REMINDER]
reminder	What reminders do I have on Saturday?	[IN:GET_REMINDER]
reminder	Remind me to send a chat message to Susie today	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	In 45 minutes remind me to take a break from working and grab a drink of water!	[IN:CREATE_REMINDER]
reminder	Create a reminder for my dentist appointment tomorrow at 9am.	[IN:CREATE_REMINDER]
reminder	Remind me to text Sarah to wait in front of Rave Cinemas at 8pm tonight.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Delete lunch reminder for next week.	[IN:DELETE_REMINDER]
reminder	Remind that dinner will be done in 30 minutes	[IN:CREATE_REMINDER]
reminder	Please delete all remaining reminders setup for today only.	[IN:DELETE_REMINDER]
reminder	Remind me when to set the clocks back one hour this fall.	[IN:CREATE_REMINDER]
reminder	Please remind me to get a dead lizard out of the freezer at 5pm	[IN:CREATE_REMINDER]
reminder	set reminder for counseling on march 4 from 9-10	[IN:CREATE_REMINDER]
reminder	Set up a reminder on my calendar regarding my vacation time at work	[IN:CREATE_REMINDER]
reminder	Remind me tomorrow at 3pm to text Jennifer to see if she can pick the girls up from school	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to move my car to a side street for street cleaning each Thursday by 10:00 am.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to send trish an email with the cake recipe	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Remind me to go to my acting class tomorrow.	[IN:CREATE_REMINDER]
reminder	Remind me to take the clothes out of the dryer 10 minutes before they are dry to prevent wrinkles.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Edit my reminder to contact United Healthcare to Friday.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	notify me 15 minutes from now	[IN:CREATE_REMINDER]
reminder	Remind me that Jimmy has a game on Friday	[IN:CREATE_REMINDER]
reminder	Delete the reminder car insurance.	[IN:DELETE_REMINDER]
reminder	Will you set a reminder for me to order pet food.	[IN:CREATE_REMINDER]
reminder	change the group reminder about dues to Tuesday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	I want you to set up a reminder to check the rich fruit cake after one hour.	[IN:CREATE_REMINDER]
reminder	delete my phone reminder	[IN:DELETE_REMINDER]
reminder	Remind me to pick up Laura at 3:00 on Saturday.	[IN:CREATE_REMINDER]
reminder	Create a reminder for Cary to move the laundry from the washer to the dry for 3 PM today.	[IN:CREATE_REMINDER]
reminder	Delete my dinner reminder.	[IN:DELETE_REMINDER]
reminder	Remind me to check the p.o. box when I get off work tonight.	[IN:CREATE_REMINDER]
reminder	Remove reminder for weekly Monday meetings.	[IN:DELETE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to pick up my jewelry from my consignment	[IN:CREATE_REMINDER]
reminder	Set up an alert for every night at 9pm to set the house alarm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Please remind me of Billy's doctor appointment today at 2:15 this afternoon.	[IN:CREATE_REMINDER]
reminder	set up a reminder at midnight to eat ice cream sandwiches	[IN:CREATE_REMINDER]
reminder	Remind me to respond to John's invite on Facebook about attending his sister's birthday party on Saturday by  Thursday at 12:00 noon.	[IN:CREATE_REMINDER]
reminder	Remove the reminder to watch General Hospital.	[IN:DELETE_REMINDER]
reminder	set up quarterly reminders to get car serviced and cleaned	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Set up a reminder to clean the coffee maker every Monday at 6 am.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to give sis a heads up warning at 6:00 pm.	[IN:CREATE_REMINDER]
reminder	Reminder for a car oil change	[IN:CREATE_REMINDER]
reminder	Remind David to feed the dog when I am on vacation next week.	[IN:CREATE_REMINDER]
reminder	Remind me on Tuesday to look up that recipe for my Mom's lasagna.	[IN:CREATE_REMINDER]
reminder	Set a reminder every Tuesday at 2pm to start my shift at 2;30PM	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Remind me to text Christen, Hannah, Kaitlin, and James about dinner on Wednesday.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_EVENT]
reminder	what is my last reminder of Monday?	[IN:GET_REMINDER]
reminder	Please remind me to buy meatloaf ingredients on tuesday afternoon.	[IN:CREATE_REMINDER]
reminder	Set a reminder to send a gift from Edible Arrangements for Sammie and Wiff on August 4th at 8am.	[IN:CREATE_REMINDER]
reminder	Remove my workout reminder for tomorrow morning	[IN:DELETE_REMINDER]
reminder	Can you remind me complete Lesson 3 for Anatomy at 6pm on Thursday?	[IN:CREATE_REMINDER]
reminder	remind me to print lab results today at 4pm	[IN:CREATE_REMINDER]
reminder	Remind me of all my reminders set for tonight.	[IN:GET_REMINDER]
reminder	Remind me on Sunday about football game in August.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	remind me to send Mary the Chew proposal to review	[IN:CREATE_REMINDER]
reminder	remind all players about the start of the season next Monday	[IN:CREATE_REMINDER]
reminder	I need to make a hotel reservation for the end of September, so will you remind me to do this in the next few days please?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	remind me to pick up cake for party on my way home	[IN:CREATE_REMINDER]
reminder	Remind me to workout in the morning.	[IN:CREATE_REMINDER]
reminder	Remind me to call mail out the invites to my Mother's surprise party.	[IN:CREATE_REMINDER]
reminder	I don't want to forget the baby in the car. Set an alert at 8:30 am to check the back seat.	[IN:CREATE_REMINDER]
reminder	My tooth is hurting today; remind me to buy some Advil after work at 5pm.	[IN:CREATE_REMINDER]
reminder	REMIND JULIE OF MEETING NEXT WEEK	[IN:CREATE_REMINDER]
reminder	Remind me to mow and weed the yard before Mark and Jake come visit.	[IN:CREATE_REMINDER]
reminder	Please set a weekly reminder to do my reports every Wednesday and Friday at 11 am.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	I need to get cat food tomorrow, can you remind me in the morning	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set up a weekly reminder to pull weed's out of the flower bed.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	change my reminder for the class project to thursday.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remind me to change my contacts on August 26th at 6am	[IN:CREATE_REMINDER]
reminder	set a reminder to buy school supplies this weekend	[IN:CREATE_REMINDER]
reminder	remind me to cancel with annette for saturday	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set up weekly reminder to brush Maya's fur starting Sunday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	remind me to check my gmail account at 4 pm Eastern time please	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind my of Lisa's engagement party the 3rd of August at 8 pm	[IN:CREATE_REMINDER]
reminder	REMIND ME OF ALL DOCTORS APPTS FOR NEXT MONTH	[IN:CREATE_REMINDER]
reminder	Remind me to turn the oven off	[IN:CREATE_REMINDER]
reminder	Remind me to go to therapy next Tuesday at 1:00pm.	[IN:CREATE_REMINDER]
reminder	remind me to tell John about work tonight	[IN:CREATE_REMINDER]
reminder	Remind me to mail out Tommy's birthday card tomorrow.	[IN:CREATE_REMINDER]
reminder	Change the reminder to order pizza tomorrow from 5:00PM to 6:00PM.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Please set up a reminder tonight for me to turn off all the lights once it get dark out.	[IN:CREATE_REMINDER]
reminder	Set up a weekly reminder to take out the trash Wednesday evenings.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to buy some insect spray.	[IN:CREATE_REMINDER]
reminder	Delete the reminder about my dentist appointment in the morning	[IN:DELETE_REMINDER]
reminder	Remind me to make reservations for brunch for Sunday afternoon	[IN:CREATE_REMINDER]
reminder	Set reminder to send out packages to be mailed out tomorrow.	[IN:CREATE_REMINDER]
reminder	Remind me that my paper is due Before Tuesday 12:00am	[IN:CREATE_REMINDER]
reminder	Remind me of Nikos art fair on Tuesday at 2:00 pm.	[IN:CREATE_REMINDER]
reminder	remind me to bathe the dog this week	[IN:CREATE_REMINDER]
reminder	Remind Mo, Derek and Natalie to starting driving home at 5pm; remind them 15 minutes before.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	What do I have for reminders on Tuesday morning?	[IN:GET_REMINDER]
reminder	Set a reminder to make an eye exam appointment for Charlie next week	[IN:CREATE_REMINDER]
reminder	Clear the reminder for the dinner reservations on Thursday	[IN:DELETE_REMINDER]
reminder	Do I have any reminders for Saturday	[IN:GET_REMINDER]
reminder	Remind me that my personal training appointment is today at 5 pm.	[IN:CREATE_REMINDER]
reminder	I don't want to miss the train at 10 am; can you remind me 30 minutes before?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Delete daily dog feeding reminder	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to transfer funds between my accounts	[IN:CREATE_REMINDER]
reminder	remind me to send a thank you email to my mom	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	what are my reminders for this evening	[IN:GET_REMINDER]
reminder	Set a reminder that will go off in ten minutes	[IN:CREATE_REMINDER]
reminder	Remind me in 4 hours to reply to Bob's message.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	Delete my reminder for Tuesday's lunch meeting.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	cancel the reminder for doctor appointment on monday.	[IN:DELETE_REMINDER]
reminder	alert me 10 mins before I need to leave for dinner	[IN:CREATE_REMINDER]
reminder	Remind me to watch Empire movie series on Fox Tv station tonight	[IN:CREATE_REMINDER]
reminder	remind me to start to exsise tomrow	[IN:CREATE_REMINDER]
reminder	change my reminder from saturday to sunday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete get together with Ryan on Monday from my reminders	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Remind the soccer team to bring their uniforms	[IN:CREATE_REMINDER]
reminder	Delete reminder to send thank you cards.	[IN:DELETE_REMINDER]
reminder	Deleted reminder for dinner tonight	[IN:DELETE_REMINDER]
reminder	Remind me to buy tickets when they go on sale at 1PM	[IN:CREATE_REMINDER]
reminder	cancel all reminders for the evening of august 22	[IN:DELETE_REMINDER]
reminder	remove the alert for dinner tomorrow night with rebecca it got canceled.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	delete the reminder for my hair appointment	[IN:DELETE_REMINDER]
reminder	i totally blanked, will you remind me to set up a meeting.	[IN:CREATE_REMINDER]
reminder	Set a reminder for dinner with my mom tomorrow at 6	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Change the reminder for the football moms to August 17.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remind me to post an update before noon.	[IN:CREATE_REMINDER]
reminder	Remind me to clean out the garage on Saturday.	[IN:CREATE_REMINDER]
reminder	Please remind me tomorrow to change my appointment for Dr. Mu to another date and time that doesn't interfere with my work schedule.	[IN:CREATE_REMINDER]
reminder	Can you remind me to send the email confirmation on the final inform to the Project Manager at 4 p.m today?	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	Set up a reminder that mom has chemo every other Tuesday at 9:00 a.m.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me every month to pay my mortgage payment.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Change the time of my 12pm reminder for 1pm	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Delete a reminder about potty training Liam because it is not needed anymore.	[IN:DELETE_REMINDER]
reminder	Remind me to talk to Frank before Friday	[IN:CREATE_REMINDER]
reminder	I need to take Caleb some money, remind me tomorrow morning at 9 am please.	[IN:CREATE_REMINDER]
reminder	Reminder for picking up a prescription when its ready for a pick up on that day	[IN:CREATE_REMINDER]
reminder	Change Alan's reminder's time to 8 am tomorrow morning	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	What phone call reminders do I have set for today?	[IN:GET_REMINDER]
reminder	What reminders do I have for birthdays this month?	[IN:GET_REMINDER]
reminder	Remind me of my Thursday shopping trip with my sister.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_CONTACT]
reminder	Can you remind me about my meeting on Tuesday?	[IN:CREATE_REMINDER]
reminder	did i set a reminder for the farmers market on wednesday?	[IN:GET_REMINDER]
reminder	Remind me to brush my teeth every night at 9 pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Delete all cleaning reminders.	[IN:DELETE_REMINDER]
reminder	Change the Family Dinner alert on May 5th to May 4th.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Remind me to complete my Microbiology homework before Thursday night.	[IN:CREATE_REMINDER]
reminder	Please CC Matt a reminder for the support group meeting this week	[IN:CREATE_REMINDER]
reminder	Can you alert me 5 minutes before my reminder to watch the news tonight	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set a reminder for the triplets open house on 8/27 from 8-10 AM	[IN:CREATE_REMINDER]
reminder	Alert me that I have to pay the electricity bill due on the 30th of this month.	[IN:CREATE_REMINDER]
reminder	Remind me to send a thank-you note to my brother and sister-in-law for the awesome gift of ice cream.	[IN:CREATE_REMINDER]
reminder	Remind me to send the wedding invitations tomorrow at 8am	[IN:CREATE_REMINDER]
reminder	remove the reminder about taking out the trash at 4	[IN:DELETE_REMINDER]
reminder	I forgot about a gift; set a reminder for me to pick up a gift for Julie's birthday part at 5pm today	[IN:CREATE_REMINDER]
reminder	Remind me to put down the deposit payment for my Mother's surprise party.	[IN:CREATE_REMINDER]
reminder	Remind me to update my resume Tuesday morning.	[IN:CREATE_REMINDER]
reminder	DELETE ALL REMINDERS FOR PICKING UP THE KIDS.	[IN:DELETE_REMINDER]
reminder	Remind me to make a dental appointment every 6 months.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Set up a daily reminder to exercise at 8pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO]
reminder	Could you cancel the reminder to pay the water bill today.	[IN:DELETE_REMINDER]
reminder	Set a reoccurring reminder for Sawyer's Speech Therapy every Thursday at 12 PM	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Set a reminder to pack for our beach trip on Friday	[IN:CREATE_REMINDER]
reminder	Delete my tv show reminder.	[IN:DELETE_REMINDER]
reminder	Remind me of the fair Saturday	[IN:CREATE_REMINDER]
reminder	Delete my reminder for tomorrow's dinner.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Delete the 7:15 PM reminder about Jessica's baby shower.	[IN:DELETE_REMINDER]
reminder	remind me to rsvp to joey's party	[IN:CREATE_REMINDER]
reminder	Remind me to make monthly password changes on my accounts.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	I can't miss the court hearing, remind me a day in advance of the July 25th hearing	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remove my reminder for laundry on Friday because I already did.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Remove the reminder for weekly Yoga session.	[IN:DELETE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to tell the kids about vacation plans	[IN:CREATE_REMINDER]
